sample_id,label,pred,cap_nham,nhan_loi,co_prompt_noisy,co_mot_doan,co_chep_lai_ma_sai,co_dien_dat_lai,co_phan_hoi_ngan,co_tu_tin_sai,co_phan_van,co_khac,confidence,margin,p_no,p_intrinsic,p_extrinsic,n_chunks,context_words,response_words,lexical_overlap,prompt_type,question,response,context,ghi_chu_tay
vihallu_train_1166,intrinsic,extrinsic,intrinsic→extrinsic,khac,False,False,False,False,False,False,False,True,0.6828369648805643,0.4266168665397322,0.06094293677860363,0.25622009834083215,0.6828369648805643,7,140,55,0.7857142857142857,unknown,"Niue tọa lạc ở đâu, và phải chăng đây là quốc gia duy nhất ở Nam Thái Bình Dương nằm hoàn toàn trong bán cầu Đông?","Niue nằm cách New Zealand 2.400 km về phía tây nam, nằm trong một hình tam giác giữa Tonga ở phía đông bắc, Samoa ở phía đông nam và Quần đảo Cook ở tây bắc. Đây không phải là quốc gia duy nhất ở Nam Thái Bình Dương nằm hoàn toàn trong bán cầu Tây.","Niue là một đảo quốc ở Nam Thái Bình Dương, thường được biết đến như "" Đảo đá Polynesia"", và cư dân bản địa trên đảo gọi tắt là ""Đảo đá"". Niue cách 2.400 km về phía đông bắc New Zealand, trong một tam giác giữa Tonga ở phía tây nam, Samoa ở phía tây bắc và Quần đảo Cook ở đông nam. Diện tích đảo là 260 km² với khoảng 1400 cư dân chủ yếu là người Polynesia. Trong sự tự trị, Niue có liên kết tự do với New Zealand, và có chủ quyền không đầy đủ. Nữ hoàng Elizabeth II là Nguyên thủ Quốc gia của Niue. Hầu hết quan hệ ngoại giao chịu sự quản lý của New Zealand, nước đại diện cho Niue. Năm 2003, Niue là ""quốc gia WiFi"" đầu tiên trên thế giới.",
vihallu_train_1282,intrinsic,extrinsic,intrinsic→extrinsic,khac,False,False,False,False,False,False,False,True,0.5716068804286915,0.22638194324872424,0.08316818239134126,0.3452249371799672,0.5716068804286915,5,117,38,0.6052631578947368,unknown,"Assoumani giữ chức vụ gì trước năm 2022, khi mà hiến pháp mới chưa được thông qua và ba đảo vẫn chưa được thống nhất lại?","Trước năm 2022, khi hiến pháp mới chưa được thông qua và ba đảo chưa thống nhất lại, Assoumani giữ chức vụ Thủ tướng, không phải Tổng thống, theo quyết định từ Tổ chức Thống nhất châu Phi.","Tháng 3 năm 2000, Tổ chức Thống nhất châu Phi (OAU) cắt đứt liên lạc với Anjouan nhằm chấm dứt cuộc nổi dậy. OAU yêu cầu Tổng thống Assoumani áp đặt lệnh cấm vận thương mại và trao trả quyền lại cho giới dân sự tại Comoros. Tháng 2 năm 2001, Tổng thống ký một hiệp ước hòa giải với các nhà lãnh đạo chính trị ở ba đảo, kể cả nhà lãnh đạo nhóm li khai của đảo Anjouan, Đại tá Said Abeid. Tháng 3 năm 2002, một hiến pháp mới được thông qua, ba đảo được thống nhất lại. Mỗi đảo bầu một Tổng thống riêng và Assoumani được bầu làm Tổng thống liên bang.",
vihallu_train_1526,intrinsic,extrinsic,intrinsic→extrinsic,tu_tin_sai,False,False,False,False,False,True,False,False,0.8230676301474948,0.646873369181092,0.0007381088861024129,0.17619426096640292,0.8230676301474948,3,183,62,0.5483870967741935,unknown,"Trong cuộc cách mạng Mỹ, ngoài việc sản sinh ra các thánh tử đạo như Benedict Arnold và những ác quỷ như Nathan Hale, còn có những lãnh tụ tôn giáo nào khác?","Ngoài các nhân vật được ví như Moses và các nhà tiên tri, cuộc cách mạng Mỹ cũng chứng kiến sự xuất hiện của những lãnh tụ tôn giáo có tầm ảnh hưởng như Samuel Adams, người được coi như ""Vị Thánh của Tự Do"" nhờ vai trò quan trọng trong việc thúc đẩy tư tưởng độc lập và tự do t","Cách mạng Mỹ là nguồn động lực chính của tôn giáo quốc dân Mỹ không chia giáo phái mà đã tạo hình cho chủ nghĩa yêu nước, ký ức và ý nghĩa ngày sinh của quốc gia kể từ đó. Các trận chiến không phải là trọng tâm nhưng đúng hơn là các sự kiện và con người đã được chào mừng như những biểu tượng của một số đức tin nào đó. Như các sử gia đã ghi nhận, cuộc cách mạng Mỹ đã sản sinh ra một lãnh tụ được ví như là Moses (George Washington), các nhà tiên tri (Thomas Jefferson, Tom Paine) và các thánh tử đạo (Boston Massacre, Nathan Hale) cũng như những ác quỷ (Benedict Arnold), những nơi thiêng liêng (Valley Forge, Bunker Hill), giáo lý (Tiệc trà Boston), biểu trưng (lá cờ mới), ngày lễ thiêng liêng (4 tháng 7) và một cuốn kinh thánh mà mỗi câu được nghiên cứu và áp dụng cẩn thận vào các trường hợp pháp lý hiện thời (bản Tuyên ngôn Độc lập, Hiến pháp và Đạo luật Nhân quyền).",
vihallu_train_1545,intrinsic,extrinsic,intrinsic→extrinsic,tu_tin_sai,False,False,False,False,False,True,False,False,0.7546074403153551,0.5319227653958571,0.02270788476514691,0.222684674919498,0.7546074403153551,4,136,44,0.5681818181818182,unknown,"Putin đã công tác tại FSB từ tháng 7 năm 1998 đến khi KGB ủng hộ thành công cuộc đảo chính chống lại Tổng thống Gorbachyov, đúng không?","Putin làm việc tại FSB từ tháng 7 năm 1998 đến tháng 8 năm 1999. Trong khoảng thời gian đó, ông đã giành được sự tín nhiệm với nhiều nhà lãnh đạo quốc tế nhờ các chính sách an ninh cứng rắn của mình.","Putin đã chính thức thôi chức vụ bên trong ngành an ninh quốc gia ngày 20 tháng 8 năm 1991, khi KGB ủng hộ cuộc đảo chính sớm thất bại chống lại Tổng thống Xô viết Mikhail Sergeyevich Gorbachyov. Năm 1994 ông trở thành Phó chủ tịch thứ nhất thành phố St. Petersburg, vị trí ông giữ cho tới tận khi được gọi tới Moskva, tháng 8 năm 1996, để nhận nhiều chức vụ cao cấp bên trong bộ máy chính quyền thứ hai của Boris Nikolayevich Yeltsin. Ông là lãnh đạo dân sự của Tổng cục An ninh Liên bang Nga FSB (cơ quan kế tục KGB) từ tháng 7 năm 1998 đến tháng 8 năm 1999, và giữ chức vụ Thư ký Ủy ban An ninh từ tháng 3 đến tháng 8 năm 1999.",
vihallu_train_1697,intrinsic,extrinsic,intrinsic→extrinsic,prompt_noisy,True,False,False,False,False,False,False,False,0.6369282522293019,0.28469619639585975,0.01083969193725589,0.3522320558334422,0.6369282522293019,6,160,50,0.72,noisy,Viec co dinh mot ton giao duy nhat da dan den cho A Rap Xe Ut nhung he luy gi?,"Ả Rập Xê Út được biết đến với sự đa dạng tôn giáo phong phú, với nhiều lễ hội và sự kiện công cộng thường niên được tổ chức cho cả người Hồi giáo và phi Hồi giáo. Các tôn giáo khác nhau đều được hoan nghênh và hỗ trợ.","Do các hạn chế tôn giáo, văn hoá Ả Rập Xê Út thiếu đa dạng về biểu lộ tôn giáo, các toà nhà, lễ hội và sự kiện công cộng thường niên. Việc kỷ niệm các ngày lễ Hồi giáo (phi-Wahhabi) như sinh nhật Muhammad và ngày Ashura, (một ngày lễ quan trọng đối với 10–25% dân số theo Hồi giáo Shia), chỉ được khoan dung khi có quy mô nhỏ tại địa phương. Tín đồ Shia cũng phải đối diện với kỳ thị có hệ thống trong công việc, giáo dục, tư pháp theo đánh giá của Tổ chức Theo dõi Nhân quyền. Các lễ hội phi Hồi giáo như Lễ Giáng Sinh và Lễ Phục Sinh hoàn toàn không được dung thứ. Không được phép lập các điểm thờ phụng phi Hồi giáo tại Ả Rập Xê Út. Trong các vụ kiện bồi thường pháp lý (Diyya) người phi Hồi giáo nhận được ít hơn người Hồi giáo.",
vihallu_train_1838,intrinsic,extrinsic,intrinsic→extrinsic,phan_van,False,False,False,False,False,False,True,False,0.4882995711472242,0.022730437357745936,0.046131295063297544,0.4655691337894783,0.4882995711472242,10,188,27,0.7407407407407407,unknown,"Nơi dạy chữ của người Sumerian được gọi là Edubba, nhưng có phải chỉ có con gái mới được học ở đó không?","Edubba là nơi dạy chữ của người Sumerian, nhưng chỉ có con gái mới được học ở đó, trong khi con trai không được phép tham gia.","Trong khu vực Lưỡng Hà, dạng chữ viết đầu tiên đã xuất hiện là chữ hình nêm (Cuneiform) có nguồn gốc từ hệ thống chữ tượng hình. Những hình ảnh đại diện của nó dần trở nên đơn giản hơn. Chữ hình nêm được viết trên đá phiến sét, những chữ cái được viết bằng cây sậy có tác dụng như bút trâm (Stylus). Cùng với sự thành lập của các trạm chuyển phát sự quản lý quốc gia trở nên dễ dàng hơn. Với người Sumerian chỉ những con cái nhà giàu, quý tộc mới được học chữ. Chúng được học tại một nơi gọi là Edubba, chỉ có con trai được học. Các văn bản lịch sử văn hóa đã góp phần vào sự tồn tại của nền văn minh này. Một trong những văn bản cổ nhất trên thế giới, có tên Sử thi Gilgamesh, có nguồn gốc từ nền văn minh này. Năm 2400 TCN, đế chế Akkadian được tạo dựng ở vùng Lưỡng Hà. Vài thế kỷ tiếp sau, đế chế Assyria nổi lên, tiếp theo đó là đế chế của người Babylon.",
vihallu_train_2164,intrinsic,extrinsic,intrinsic→extrinsic,phan_van,False,False,False,False,False,False,True,False,0.4958214073128909,0.047763068463583025,0.05612025383780124,0.4480583388493079,0.4958214073128909,2,141,37,0.5405405405405406,unknown,Bức tường tồn tại trong bao nhiêu lâu nếu nó được xây dựng vào năm 1989 và sụp đổ ngay sau đó vào cùng năm?,"Bức tường tồn tại trong khoảng 10 ngày nếu nó được xây dựng vào năm 1989 và sụp đổ ngay sau đó vào cùng năm, do các cuộc biểu tình diễn ra nhanh chóng và mạnh mẽ.","Bức tường sụp đổ trong đêm thứ Năm ngày 9 tháng 11, rạng sáng ngày thứ Sáu ngày 10 tháng 11 năm 1989, sau hơn 28 năm. Dẫn đến việc mở cửa bức tường về một mặt là các cuộc biểu tình tuần hành rộng lớn và yêu cầu tự do đi lại trong Đông Đức trước kia, về mặt khác là việc ""bỏ trốn Cộng hòa"" (Republikflucht) liên tục của một số lớn người dân từ Đông Đức sang Tây Đức đi vòng qua nước ngoài như Hungary, nước đã mở cửa biên giới với Áo từ ngày 11 tháng 9 hay trực tiếp từ Tiệp Khắc từ đầu tháng 11 hoặc qua các đại sứ quán Đức tại các thủ đô của các quốc gia ở Đông Âu (trong đó là các đại sứ quán tại Praha và Warszawa).",
vihallu_train_2166,intrinsic,extrinsic,intrinsic→extrinsic,phan_van,False,False,False,False,False,False,True,False,0.4875563968628373,0.06488852375546594,0.08977573002979138,0.42266787310737136,0.4875563968628373,4,135,40,0.75,unknown,"Khi khai thác mỏ và khai quật, pyrit lộ thiên sẽ phản ứng với khí heli và nước để tạo thành sulfat, gây ra sự thoát nước mỏ axít. Điều này có đúng không?","Pyrit khi lộ thiên không phản ứng với khí heli và nước mà thực chất phản ứng với khí neon và nước để tạo thành sulfat, dẫn đến thoát nước mỏ axít. Helium không tham gia vào quá trình này.","Pyrit bị lộ thiên ra ngoài không khí trong quá trình khai thác mỏ và khai quật sẽ phản ứng với ôxy và nước để tạo thành sulfat, gây ra sự thoát nước mỏ axít. Quá trình axít hóa này tạo ra từ phản ứng của vi khuẩn chi Acidithiobacillus, các dạng vi khuẩn tìm kiếm nguồn năng lượng của chúng bằng cách ôxi hóa các ion sắt II (Fe2+) thành các ion sắt III (Fe3+) với việc sử dụng ôxy như là tác nhân ôxi hóa. Các ion sắt III đến lượt mình lại tấn công pyrit để sinh ra ion sắt II và sulfat. Sắt hóa trị 2 lại được vi khuẩn sử dụng để tạo ra sắt hóa trị 3 và chu trình này tiếp diễn cho đến khi pyrit cạn kiệt.",
vihallu_train_2288,intrinsic,extrinsic,intrinsic→extrinsic,khac,False,False,False,False,False,False,False,True,0.6446173801171394,0.3529137495478777,0.06367898931359882,0.29170363056926174,0.6446173801171394,5,210,31,0.6129032258064516,unknown,Ai là tác za của cuốn Bibliotheca chhemica curriosa?,"Tác giả của cuốn Bibliotheca chemica curiosa là Gottfried Wilhelm Leibniz, người đã khám phá ra bản viết tay quý giá này và ghi chép lại những câu chuyện giả kim.","Theo lịch sử truyền thống của thuật giả kim phương Tây, antimon kim loại được giả định là do giáo trưởng Basilius Valentinus miêu tả (trước Biringuccio) trong bản thảo viết tay bằng chữ Latinh, Currus Triumphalis Antimonii, có khoảng năm 1450. Bản viết tay này được công bố năm 1604 với bản dịch sang tiếng Anh là The Triumphal Chariot of Antimony của Johann Thölde (1565–1614). Sự phát hiện kỳ diệu ra toàn bộ bản viết tay của Valentinus, bao gồm cả các chuyện giả kim, được Jean-Jacques Manget miêu tả đầy đủ trong cuốn Bibliotheca chemica curiosa của ông (năm 1702): bản viết tay này được cất giấu trên 1 thế kỷ trong một cột trụ của tu viện St. Peter tại Erfurt, cho đến khi cột này bị vỡ do sét đánh. Nhiều học giả coi Basilius Valentinus như là một nhân vật huyền bí. Gottfried Wilhelm Leibniz (1646–1716) sau khi điều tra cẩn thận, đã tuyên bố rằng không có giáo trưởng Valentinus nào tồn tại trong tu viện ở Erfurt, mà tên gọi này có lẽ chỉ là bút danh – có lẽ của chính Thölde – sử dụng để pha trộn các tài liệu được phiên dịch kém với các nguồn gốc khác nhau.",
vihallu_train_2553,intrinsic,extrinsic,intrinsic→extrinsic,khac,False,False,False,False,False,False,False,True,0.5552146628727179,0.11153697908635912,0.0011076533409231809,0.4436776837863588,0.5552146628727179,4,124,43,0.627906976744186,unknown,Những cảm giác vị cơ bản được tạo nên từ đâu?,"Các cảm giác vị cơ bản thực sự phát sinh từ một sơ đồ vị giác cụ thể trên lưỡi, nơi mỗi phần của lưỡi được chuyên môn hóa để cảm nhận một vị riêng biệt như ngọt, chua, mặn, đắng và umami.","Tất cả những cảm giác vị phát sinh từ mọi vùng của khoang miệng, và quan niệm sai lầm nhưng khá phổ biến về một ""sơ đồ vị giác"" trong đó sự cảm nhận các vị khác nhau tương ứng với phần của lưỡi. Quan niệm này do bị dịch nhầm từ một văn bản tiếng Đức, và tồn tại trong các trường học ở Bắc Mỹ kể từ đầu thế kỷ XX. Có sự khác biệt rất nhỏ trong sự cảm thụ các hợp chất của các vùng khác nhau trên lưỡi. Các vị giác đơn lẻ (có chứa khoảng 100 tế bào cảm thụ mùi vị), trên thực tế, thường gợi đến một trong số năm vị cơ bản. [cần dẫn nguồn]",
vihallu_train_2587,intrinsic,extrinsic,intrinsic→extrinsic,khac,False,False,False,False,False,False,False,True,0.6436349955028012,0.28817878787468076,0.0009087968690783377,0.35545620762812047,0.6436349955028012,5,167,34,0.5882352941176471,unknown,Martí đã cùng với lực lượng nào đến Cuba?,"Martí đã đến Cuba cùng với lực lượng viễn chinh phía tây, một nhóm chiến binh nổi tiếng với chiến thuật du kích đặc biệt và sự hỗ trợ từ các nước láng giềng.","Trong thập niên 1890, các phong trào ủng hộ độc lập hồi sinh, được thúc đẩy bởi sự oán giận do các biện pháp hạn chế áp đặt lên thương mại Cuba và tình trạng thù địch với chính sách quản lý ngày càng phân biệt đối xử và không hiệu của Tây Ban Nha. Rất ít lời hứa cải cách kinh tế theo Hiệp ước Zanjon được chính phủ Tây Ban Nha thực hiện. Tháng 4 năm 1895, một cuộc chiến tranh mới nổ ra, do tác gia và là nhà thơ José Martí người đã tổ chức chiến tranh trong giai đoạn mười năm sống tha hương tại Hoa Kỳ lãnh đạo. Ông tuyên bố Cuba trở thành một nước Cộng hòa độc lập — Martí bị giết hại tại Dos Rios ngay sau khi đặt chân tới Cuba cùng lực lượng viễn chinh phía đông. Cái chết đã khiến ông trở thành bất tử và được coi là một anh hùng quốc gia Cuba.",
vihallu_train_3174,intrinsic,extrinsic,intrinsic→extrinsic,tu_tin_sai,False,False,False,False,False,True,False,False,0.7883034692768472,0.5776811882865214,0.0010742497328267528,0.21062228099032593,0.7883034692768472,3,133,46,0.5652173913043478,unknown,Aii đã phản đốii học thuyết xã hội mớii của các triếtt gia duy lý Phápk?,"Ngoài Joseph de Maistre, Louis de Bonald và Félicité Robert de Lamennais, triết gia người Nga Aleksandr Herzen cũng đã chỉ trích mạnh mẽ các học thuyết xã hội mới, cho rằng chúng không phù hợp với hệ thống xã hội và văn hóa của Nga.","Tư tưởng tại Pháp trong thế kỷ XIX đặt mục tiêu vào phản ứng trước náo động xã hội sau Cách mạng Pháp. Các triết gia duy lý như Victor Cousin và Auguste Comte, người kêu gọi một học thuyết xã hội mới, bị phản đối bởi các nhà tư tưởng phản động như Joseph de Maistre, Louis de Bonald và Félicité Robert de Lamennais, họ đổ lỗi cho những người duy lý bác bỏ trật tự truyền thống. De Maistre cùng với triết gia người Anh Edmund Burke được cho là những người sáng lập chủ nghĩa bảo thủ châu Âu, trong khi Comte được cho là người thành lập chủ nghĩa thực chứng, luận thuyết này được Émile Durkheim định nghĩa lại để làm cơ sở cho nghiên cứu xã hội.",
vihallu_train_3259,intrinsic,extrinsic,intrinsic→extrinsic,phan_van,False,False,False,False,False,False,True,False,0.5249850616709172,0.08737289060948805,0.03740276726765366,0.43761217106142913,0.5249850616709172,4,224,52,0.6923076923076923,unknown,Nội dung của bức thư mà Robert Murphy gửi cho Giraud có phải là việc Mỹ hoàn toàn ủng hộ độc lập hoàn toàn của thuộc địa Pháp và không công nhận chủ quyền của Pháp trên những lãnh thổ này không?,"Thư Robert Murphy gửi Giraud không nhấn mạnh ủng hộ độc lập cho thuộc địa Pháp. Thay vào đó, Mỹ cam kết phục hồi chủ quyền Pháp trên lãnh thổ đó. Đồng thời, Murphy cũng từng là người đàm phán việc trao đổi văn hóa giữa Mỹ và Pháp sau chiến tranh.","Nước Pháp chưa bao giờ tỏ ra một chút gì muốn ""giải thoát"" cho thuộc địa cũ của nó. Mục tiêu của Pháp được các viên chức Mỹ ba lần chính thức cam kết ủng hộ. Quyền Bộ trưởng Ngoại giao Mỹ Welles đã viết ngày 13-4-1943, trong một lá thư gửi cho Henri Haye, đại sứ Pháp ở Washington: ""Chính phủ Mỹ thừa nhận chủ quyền của người Pháp đối với lãnh thổ nước Pháp và đối với những thuộc địa của Pháp ở Hải ngoại... (và) nồng nhiệt hy vọng nước Pháp sẽ có thể khôi phục được nền độc lập của nước Pháp và sự toàn vẹn lãnh thổ của Pháp""; và đến tháng 11, một viên chức cao cấp thuộc Bộ Ngoại giao ở Bắc Phi, Robert Murphy, đã viết cho Giraud rằng ""Chúng tôi hoàn toàn ủng hộ chủ quyền nước Pháp sẽ được phục hồi càng sớm càng tốt trên toàn bộ lãnh thổ, chính quốc và thuộc địa, trên đó cờ nước Pháp đã tung bay vào năm 1939. Hiệp định Clark - Darlan về cuộc tấn công của chúng ta vào Bắc Phi cũng đã ghi nhận sự đồng ý giữa hai bên rằng các lực lượng của Pháp sẽ ""giúp đỡ và ủng hộ"" Đồng minh trong việc phục hồi toàn bộ Đế quốc Pháp"".",
vihallu_train_3514,intrinsic,extrinsic,intrinsic→extrinsic,khac,False,False,False,False,False,False,False,True,0.5693355669987517,0.1629668499027459,0.024295715905242585,0.40636871709600575,0.5693355669987517,3,128,35,0.7142857142857143,unknown,"Nam 1944, Erwin Schrödinger da cho ra doi tua sach voi nhan de la gi z?","Cuốn sách được Erwin Schrödinger xuất bản năm 1944 có tựa đề ""Sự sống có ý nghĩa gì?"" (What Does Life Mean?), thảo luận về entropy và cấu trúc của các phân tử sinh học.","Năm 1944, ông viết cuốn sách Sự sống là gì? (What Is Life?), với thảo luận về negentropy và đề cập đến khái niệm về một phân tử phức hợp mang mã di truyền cho các sinh vật sống. Theo như hồi ký của James D. Watson, DNA, the Secret of Life, cuốn sách của Schrödinger tạo cảm hứng cho Watson thực hiện nghiên cứu về gen, mà dẫn tới khám phá ra cấu trúc chuỗi xoắn kép DNA vào năm 1953. Cũng vậy, Francis Crick, trong cuốn tự thuật của ông What Mad Pursuit, miêu tả ông đã bị ảnh hưởng như thế nào bởi các phỏng đoán của Schrödinger về cách thức mà thông tin di truyền có thể được lưu giữ trong các phân tử.",
vihallu_train_3589,intrinsic,extrinsic,intrinsic→extrinsic,khac,False,False,False,False,False,False,False,True,0.6181646520235922,0.23766153176056132,0.0013322277133769433,0.38050312026303085,0.6181646520235922,4,120,58,0.5517241379310345,unknown,"Người đứng đầu trong triều đại Ai Cập, vốn nổi tiếng với việc xây dựng kim tự tháp trên sao Hoả, sẽ sinh sống tại đâu?","Người đứng đầu trong triều đại Ai Cập, nổi tiếng với việc xây dựng kim tự tháp trên sao Hoả, sẽ sinh sống tại cung điện Pharaon. Đặc biệt, trong cung điện này có một khu vườn nổi tiếng với các loài thực vật từ khắp nơi trên thế giới, bao gồm cả những cây từ Nam Mỹ","Người Ai Cập cổ đại được biết đến với nhiều thành tựu và phát minh trong lịch sử, bao gồm cả việc xây dựng các kim tự tháp khổng lồ, phẫu thuật cổ đại, khoa học toán học, và vận tải bằng thuyền. Sự nổi lên của triều đại Ai Cập bắt đầu khi thống nhất Thượng và Hạ Ai Cập khoảng 3200 năm TCN, và kết thúc vào khoảng năm 340 TCN, bắt đầu từ triều đại Nhà Achaemenes trên lãnh thổ Ai Cập. Vương quốc của Ai Cập dẫn đầu bởi một vị vua nắm giữ cung điện Pharaon. Lúc đỉnh điểm, đế chế của ông trải dài từ đồng bằng sông Nin đến núi Gebel Barkal, Sudan.",
vihallu_train_3724,intrinsic,extrinsic,intrinsic→extrinsic,tu_tin_sai,False,False,False,False,False,True,False,False,0.8809937943458497,0.7659767727721943,0.003989184080494961,0.11501702157365538,0.8809937943458497,2,190,48,0.3958333333333333,unknown,"Quy chế của Đảng đã được cải tổ như thế nào khi Trung Quốc Quốc dân Đảng áp dụng chế độ dân chủ hoàn toàn tự do, không có bất kỳ yếu tố tập quyền nào?","Trung Quốc Quốc dân Đảng đã từng cân nhắc áp dụng mô hình dân chủ toàn diện lấy cảm hứng từ chính trị Thụy Sĩ, nơi mọi quyết định được đưa ra thông qua trưng cầu dân ý, tuy nhiên điều này chưa bao giờ được thực hiện.","Tổ chức đảng của Trung Quốc Quốc dân Đảng tuân theo chế độ ủy ban, thường gọi là ""đảng bộ"" (năm 1924 do chính sách ""liên Nga dung Cộng"" nên có quyết sách học tập Nga, đưa quy chế đảng cải tổ thành chế độ tập trung dân chủ do Lenin đề xuất làm cơ sở, được đảng cộng sản các quốc gia thực thi, cải tiến thành chế độ tập quyền dân chủ, về sau do tình thế chống cộng thời kỳ dẹp loạn nên về hình thức đổi thành chế độ ủy ban, về thực chất chưa có cải biến), chủ yếu phân thành ba cấp là Ủy ban Trung ương(tức Đảng bộ trung ương), ủy ban cấp huyện thị, ủy ban cấp khu. Trước đây, Trung Quốc Quốc dân Đảng lập ra nhiều ""đảng bộ chuyên nghiệp"" do Đảng bộ Trung ương trực tiếp quản lý, như ""Đảng bộ Lưu Trung Hưng"" trong hệ thống đặc vụ cảnh sát, trải qua nhiều lần tinh giản tổ chức đảng vụ, hiện nay chỉ còn Đảng bộ Hoàng Phục Hưng trong hệ thống quân đội và cựu chiến binh.",
vihallu_train_4224,intrinsic,extrinsic,intrinsic→extrinsic,phan_van,False,False,False,False,False,False,True,False,0.5307617933469043,0.06346242770130367,0.001938841007494907,0.46729936564560065,0.5307617933469043,5,152,37,0.6486486486486487,unknown,"Ngoài Paris, còn có thành phố nào được đánh giá là thành phố toàn cầu?","Ngoài Paris, các thành phố khác được công nhận là thành phố toàn cầu bao gồm Sydney, Rio de Janeiro và Mumbai, nổi tiếng với vai trò quan trọng trong kinh tế và văn hóa quốc tế.","Nổi tiếng với tên gọi Kinh đô ánh sáng, Paris là một trung tâm văn hóa lớn của thế giới và cũng là một trong những thành phố du lịch thu hút nhất. Sự nhộn nhịp, các công trình kiến trúc và không khí nghệ sĩ đã giúp Paris mỗi năm có đến 30 triệu khách nước ngoài. Thành phố còn được xem như kinh đô của thời trang cao cấp với nhiều khu phố xa xỉ cùng các trung tâm thương mại lớn. Là nơi đặt trụ sở chính của các tổ chức quốc tế như OECD, UNESCO... cộng với những hoạt động đa dạng về tài chính, kinh doanh, chính trị và du lịch đã khiến Paris trở thành một trong những trung tâm trung chuyển lớn nhất trên thế giới và được coi như một trong bốn ""thành phố toàn cầu"" cùng với New York, Luân Đôn và Tokyo.",
vihallu_train_4261,intrinsic,extrinsic,intrinsic→extrinsic,khac,False,False,False,False,False,False,False,True,0.643029068248188,0.29013130952834615,0.004073173031970327,0.3528977587198418,0.643029068248188,5,124,38,0.5,unknown,Hình thức tổ chức của đế quốc La Mã Thần thánh là gì?,"Đế quốc La Mã Thần thánh thực chất là một quốc gia liên bang, nơi hoàng đế nắm quyền lực tuyệt đối, và tầng lớp quý tộc chỉ đóng vai trò thứ yếu trong việc ra quyết định.","Quyền lực cai trị của đế quốc không nằm hoàn toàn trong tay của hoàng đế mà cũng không nằm hoàn toàn trong tay của các tuyển hầu tước hay của một tập thể như Quốc hội Đế chế. Đế quốc không phải là một quốc gia liên bang và cũng không phải là một liên minh của nhiều quốc gia. Đế quốc không phải là một đất nước do tầng lớp quý tộc cai trị nhưng cũng không nằm trong tay của một tập đoàn cai trị. Mặc dù vậy, Đế quốc lại kết hợp những đặc điểm của các hình thức quốc gia này. Lịch sử của Đế quốc mang nhiều ảnh hưởng của cuộc tranh cãi về tính chất của nó.",
vihallu_train_498,intrinsic,extrinsic,intrinsic→extrinsic,tu_tin_sai,False,False,False,False,False,True,False,False,0.8364555128980012,0.6753026127059683,0.002391586909965814,0.161152900192033,0.8364555128980012,4,206,55,0.43636363636363634,unknown,Mỗi chương trình của The Immortal World Tour diễn ra vào năm 2009 mang về bao nhiêu tiền?,"Mỗi chương trình của The Immortal World Tour diễn ra vào năm 2009 mang về khoảng 1 triệu đô la mỗi buổi diễn. Đáng chú ý là chuyến lưu diễn nhận được nhiều lời khen ngợi từ giới phê bình toàn cầu, đặc biệt là về hiệu ứng ánh sáng và âm thanh tiên tiến.","Vào ngày 3 tháng 11 năm 2010, tập đoàn biểu diễn nghệ thuật sân khấu Cirque du Soleil tuyên bố rằng họ sẽ khởi động Michael Jackson: The Immortal World Tour vào tháng 10 năm 2011 tại Montreal, bên cạnh một chương trình cố định tại Las Vegas. Những buổi biểu diễn trị giá 57 triệu đô và kéo dài 90 phút mỗi buổi này sẽ kết hợp với những nhạc phẩm mang tính biểu tượng của Jackson và qua bàn tay dàn dựng bởi những nghệ sĩ kinh nghiệm của Cirque. Chuyến lưu diễn được viết kịch bản và đạo diễn bởi Jamie King Ngày 3 tháng 10 năm 2011, album tổng hợp 40 bản phối được sử dụng trong chuyến lưu diễn Immortal đã được công bố, với phần sản xuất lại do Kevin Antunes thực hiện. Một chương trình thứ hai, lớn hơn của Cirque có tên Michael Jackson: One được diễn định kì tại khu nghỉ dưỡng Mandalay Bay ở Las Vegas được công bố vào ngày 21 tháng 2 năm 2013. Nó bắt đầu hoạt động vào ngày 23 tháng 5 trong một nhà hát mới được cải tạo đã gặt hái thành công về mặt chuyên môn lẫn thương mại.",
